Feature ID	Taxon	Confidence
7d88cb85b80e0024b54a61e7a6da3bf0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__muralis	0.7334242943565461
dddf3f4996401c070a8b7ad646f2620f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__bifermentans	0.9973469750216037
30690ef696c7a62abb635e5ec1c8e2f1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.8534748017154212
5e72ba94b3cf6dc49f8de1e2f73355b9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus	0.9999999644704286
3d8fb6f4ed7962d88c2f3ae9411d13de	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Aneurinibacillus	0.9999984708614715
ba870a8bfca9c667d095e97ad8c5f51f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__marisflavi	0.9325148977518646
d6efd2da2728fd74ded268122ee05036	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9952501390723805
d114fb4c335125128be28401522dd41a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9999912076688978
3c4bf770a896315c89f47f4734e23a63	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__oleronius	0.9872557401729884
76b39e86c95e0c7dd8b9c57b974f6532	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9992032776718004
1b9eec8c71a23dd3e0fa0690deac14ec	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.7674832654327524
7d275fd8edf64ad68d6257c59fdc2af8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999997493392764
38367a8a414bbde849313409772ca4b8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.9062757211913758
d4f3ec10cfb02b83beee439f8f3c4077	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9640464824226201
99e433a3ce4d5290445f668df2c9147e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	0.9894262732685235
3200d594bd5dc02e53fc38cc20d143ea	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9930095331519879
37f004671c936285c26471120596b2f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina; s__	0.9997413182090613
4f384da3c357a5d70cea3d5dd16a475e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9486544114130563
